year,name,sex,babies
2015,Zemira,F,22
2015,Zoila,F,22
2015,Zuly,F,22
2015,Zunaira,F,22
2015,Zyasia,F,22
2015,Aaralynn,F,21
2015,Ahmiyah,F,21
2015,Aissata,F,21
2015,Aizlynn,F,21
2015,Akila,F,21
2015,Aleigh,F,21
2015,Allyn,F,21
2015,Amada,F,21
2015,Ameliya,F,21
2015,Analis,F,21
2015,Anara,F,21
2015,Anayla,F,21
2015,Anica,F,21
2015,Annaliyah,F,21
2015,Annalynne,F,21
2015,Aolani,F,21
2015,Arcadia,F,21
2015,Ardyn,F,21
2015,Arella,F,21
2015,Armonii,F,21
2015,Aryianna,F,21
2015,Ashely,F,21
2015,Ashlie,F,21
2015,Audie,F,21
2015,Avital,F,21
2015,Avyn,F,21
2015,Bellamarie,F,21
2015,Bergen,F,21
2015,Briannah,F,21
2015,Britanny,F,21
2015,British,F,21
2015,Caden,F,21
2015,Calynn,F,21
2015,Camiya,F,21
2015,Cathleen,F,21
2015,Christin,F,21
2015,Ciel,F,21
2015,Connor,F,21
2015,Copeland,F,21
2015,Courtlyn,F,21
2015,Cristiana,F,21
2015,Cristy,F,21
2015,Cyra,F,21
2015,Dailynn,F,21
2015,Dajah,F,21
2015,Daleyssa,F,21
2015,Danylah,F,21
2015,Darling,F,21
2015,Dasani,F,21
2015,Declan,F,21
2015,Delfina,F,21
2015,Deliyah,F,21
2015,Denym,F,21
2015,Devany,F,21
2015,Dyllan,F,21
2015,Eda,F,21
2015,Elea,F,21
2015,Elka,F,21
2015,Ellanore,F,21
2015,Ellouise,F,21
2015,Emersynn,F,21
2015,Emmalene,F,21
2015,Emrys,F,21
2015,Erina,F,21
2015,Evynn,F,21
2015,Ezmae,F,21
2015,Fae,F,21
2015,Flynn,F,21
2015,Frimet,F,21
2015,Gabryella,F,21
2015,Giavana,F,21
2015,Graclyn,F,21
2015,Gurnoor,F,21
2015,Hadli,F,21
2015,Harleyquinn,F,21
2015,Heer,F,21
2015,Huxley,F,21
2015,Idalia,F,21
2015,Ifeoluwa,F,21
2015,Isolde,F,21
2015,Jala,F,21
2015,Jamyia,F,21
2015,Janiylah,F,21
2015,Jasia,F,21
2015,Jazzmin,F,21
2015,Jerilyn,F,21
2015,Jolena,F,21
2015,Jonnie,F,21
2015,Joselyne,F,21
2015,Josselin,F,21
2015,Joud,F,21
2015,Joya,F,21
2015,Julyssa,F,21
2015,Kaileah,F,21
2015,Kailin,F,21
2015,Kallista,F,21
2015,Karena,F,21
2015,Kashlyn,F,21
2015,Katilyn,F,21
2015,Kelci,F,21
2015,Kemani,F,21
2015,Kensli,F,21
2015,Kerri,F,21
2015,Khamari,F,21
2015,Kimbella,F,21
2015,Kiyana,F,21
2015,Kourtlyn,F,21
2015,Kyndle,F,21
2015,Kynli,F,21
2015,Kyria,F,21
2015,Lamyah,F,21
2015,Laramie,F,21
2015,Launa,F,21
2015,Lazaria,F,21
2015,Liam,F,21
2015,Liat,F,21
2015,Lillyonna,F,21
2015,Lilou,F,21
2015,Lilyth,F,21
2015,Londen,F,21
2015,Loveah,F,21
2015,Lyna,F,21
2015,Madai,F,21
2015,Maddalynn,F,21
2015,Madelaine,F,21
2015,Madi,F,21
2015,Madisynn,F,21
2015,Maeli,F,21
2015,Majesti,F,21
2015,Malana,F,21
2015,Mallori,F,21
2015,Maryelizabeth,F,21
2015,Matty,F,21
2015,Mayli,F,21
2015,Mayumi,F,21
2015,Mckenleigh,F,21
2015,Mecca,F,21
2015,Meeka,F,21
2015,Meilany,F,21
2015,Mekayla,F,21
2015,Mekenzie,F,21
2015,Melaina,F,21
2015,Michayla,F,21
2015,Milayah,F,21
2015,Mora,F,21
2015,Mycah,F,21
2015,Mylani,F,21
2015,Nahia,F,21
2015,Navia,F,21
2015,Naziyah,F,21
2015,Neah,F,21
2015,Neda,F,21
2015,Neomi,F,21
2015,Niharika,F,21
2015,Niva,F,21
2015,Norie,F,21
2015,Nuria,F,21
2015,Nyleah,F,21
2015,Olena,F,21
2015,Prestyn,F,21
2015,Rama,F,21
2015,Rayyan,F,21
2015,Rosaly,F,21
2015,Roseanna,F,21
2015,Saffron,F,21
2015,Samina,F,21
2015,Samone,F,21
2015,Sanaii,F,21
2015,Semira,F,21
2015,Shalynn,F,21
2015,Shamira,F,21
2015,Sheily,F,21
2015,Sindy,F,21
2015,Sitara,F,21
2015,Sofija,F,21
2015,Solveig,F,21
2015,Sophiagrace,F,21
2015,Spring,F,21
2015,Stevi,F,21
2015,Tamaya,F,21
2015,Tayana,F,21
2015,Torrie,F,21
2015,Tyana,F,21
2015,Valorie,F,21
2015,Vanity,F,21
2015,Vela,F,21
2015,Venessa,F,21
2015,Viridiana,F,21
2015,Wilder,F,21
2015,Willamina,F,21
2015,Yanelis,F,21
2015,Yaneth,F,21
2015,Yocelin,F,21
2015,Yuki,F,21
2015,Zalaya,F,21
2015,Zaleah,F,21
2015,Zayana,F,21
2015,Zenia,F,21
2015,Zuleika,F,21
2015,Aasiya,F,20
2015,Aasiyah,F,20
2015,Adair,F,20
2015,Adalaide,F,20
2015,Adithi,F,20
2015,Aella,F,20
2015,Aerith,F,20
2015,Aiyla,F,20
2015,Akilah,F,20
2015,Alaila,F,20
2015,Alayjah,F,20
2015,Aleiya,F,20
2015,Alima,F,20
2015,Alivea,F,20
2015,Allianna,F,20
2015,Allure,F,20
2015,Aluna,F,20
2015,Alydia,F,20
2015,Ameyah,F,20
2015,Anala,F,20
2015,Analyse,F,20
2015,Anberlin,F,20
2015,Angelin,F,20
2015,Anishka,F,20
2015,Anneke,F,20
2015,Anneli,F,20
2015,Annsleigh,F,20
2015,Anoushka,F,20
2015,Anyelin,F,20
2015,Anyia,F,20
2015,Archer,F,20
2015,Arihanna,F,20
2015,Ariyonna,F,20
2015,Arleigh,F,20
2015,Aryannah,F,20
2015,Avalynne,F,20
2015,Aveya,F,20
2015,Aviella,F,20
2015,Avory,F,20
2015,Ayan,F,20
2015,Beaux,F,20
2015,Blue,F,20
2015,Brantleigh,F,20
2015,Braxtyn,F,20
2015,Brayley,F,20
2015,Breslin,F,20
2015,Cameran,F,20
2015,Camile,F,20
2015,Camillia,F,20
2015,Camry,F,20
2015,Carlynn,F,20
2015,Chidera,F,20
2015,Cosima,F,20
2015,Dalayah,F,20
2015,Daphnie,F,20
2015,Dayami,F,20
2015,Daylynn,F,20
2015,Delores,F,20
2015,Destin,F,20
2015,Destyni,F,20
2015,Deyanira,F,20
2015,Dionne,F,20
2015,Domenica,F,20
2015,Eliah,F,20
2015,Emelin,F,20
2015,Emillia,F,20
2015,Emya,F,20
2015,Erza,F,20
2015,Evangelia,F,20
2015,Everlynn,F,20
2015,Evolette,F,20
2015,Fatimata,F,20
2015,Fawn,F,20
2015,Febe,F,20
2015,Galia,F,20
2015,Geovanna,F,20
2015,Giannah,F,20
2015,Ginny,F,20
2015,Gracia,F,20
2015,Gracy,F,20
2015,Gracynn,F,20
2015,Hadia,F,20
2015,Haizlee,F,20
2015,Hamdi,F,20
2015,Heily,F,20
2015,Heydi,F,20
2015,Ishana,F,20
2015,Isidora,F,20
2015,Island,F,20
2015,Isyss,F,20
2015,Ivelisse,F,20
2015,Jaelee,F,20
2015,Jalayla,F,20
2015,Jalina,F,20
2015,Jaliya,F,20
2015,Jaslin,F,20
2015,Jazzmine,F,20
2015,Jeana,F,20
2015,Jenasis,F,20
2015,Jenica,F,20
2015,Jood,F,20
2015,Jorie,F,20
2015,Jory,F,20
2015,Josi,F,20
2015,Joss,F,20
2015,Jovana,F,20
2015,Kally,F,20
2015,Kamirah,F,20
2015,Karliah,F,20
2015,Karolyn,F,20
2015,Kashlynn,F,20
2015,Kathalina,F,20
2015,Katty,F,20
2015,Keera,F,20
2015,Kennya,F,20
2015,Kenzee,F,20
2015,Keyara,F,20
2015,Kina,F,20
2015,Kindle,F,20
2015,Kinze,F,20
2015,Kyliegh,F,20
2015,Kyndel,F,20
2015,Kyri,F,20
2015,Laasya,F,20
2015,Lachlyn,F,20
2015,Laisha,F,20
2015,Latoya,F,20
2015,Layanna,F,20
2015,Laylanie,F,20
2015,Layni,F,20
2015,Leeba,F,20
2015,Lelah,F,20
2015,Lilibeth,F,20
2015,Linsey,F,20
2015,Loralai,F,20
2015,Lorenza,F,20
2015,Loxley,F,20
2015,Luzmaria,F,20
2015,Lynnox,F,20
2015,Maely,F,20
2015,Malayla,F,20
2015,Marcie,F,20
2015,Marilee,F,20
2015,Marlaysia,F,20
2015,Marleny,F,20
2015,Marymargaret,F,20
2015,Mattilynn,F,20
2015,Mccartney,F,20
2015,Mckennah,F,20
2015,Menucha,F,20
2015,Mera,F,20
2015,Merrick,F,20
2015,Miasia,F,20
2015,Mikeyla,F,20
2015,Millianna,F,20
2015,Mithra,F,20
2015,Moksha,F,20
2015,Nafisa,F,20
2015,Naidelyn,F,20
2015,Nataliah,F,20
2015,Nathania,F,20
2015,Nehemiah,F,20
2015,Nicol,F,20
2015,Nicola,F,20
2015,Niki,F,20
2015,Nixon,F,20
2015,Novalie,F,20
2015,Nuri,F,20
2015,Nyliah,F,20
2015,Oliver,F,20
2015,Oriah,F,20
2015,Pierce,F,20
2015,Quinnley,F,20
2015,Raigen,F,20
2015,Rayn,F,20
2015,Riyana,F,20
2015,Rome,F,20
2015,Rosey,F,20
2015,Ruqayyah,F,20
2015,Sansa,F,20
2015,Saphire,F,20
2015,Sarena,F,20
2015,Saylah,F,20
2015,Sebastian,F,20
2015,Sehaj,F,20
2015,Shantal,F,20
2015,Shealynn,F,20
2015,Shelbi,F,20
2015,Sherlin,F,20
2015,Shilo,F,20
2015,Sneha,F,20
2015,Sofiah,F,20
2015,Steffany,F,20
2015,Swayzee,F,20
2015,Syniah,F,20
2015,Tarah,F,20
2015,Tasnim,F,20
2015,Teya,F,20
2015,Tynleigh,F,20
2015,Tyonna,F,20
2015,Vasilisa,F,20
2015,Vivi,F,20
2015,Yakira,F,20
2015,Yanira,F,20
2015,Yeimy,F,20
2015,Yesica,F,20
2015,Zamzam,F,20
2015,Zanyiah,F,20
2015,Zarianna,F,20
2015,Zeniyah,F,20
2015,Zoella,F,20
2015,Zoraya,F,20
2015,Zunairah,F,20
2015,Zuzu,F,20
2015,Aairah,F,19
2015,Abbygale,F,19
2015,Abigaile,F,19
2015,Addley,F,19
2015,Aditri,F,19
2015,Adiya,F,19
2015,Ahmya,F,19
2015,Aide,F,19
2015,Ailene,F,19
2015,Alaijah,F,19
2015,Alaine,F,19
2015,Alainna,F,19
2015,Aleea,F,19
2015,Aleiyah,F,19
2015,Alexiah,F,19
2015,Alisandra,F,19
2015,Alorah,F,19
2015,Alva,F,19
2015,Alyviah,F,19
2015,Amare,F,19
2015,Amariona,F,19
2015,Amarissa,F,19
2015,Amayra,F,19
2015,Amirrah,F,19
2015,Amzie,F,19
2015,Anahita,F,19
2015,Andriana,F,19
2015,Anely,F,19
2015,Anevay,F,19
2015,Angelisa,F,19
2015,Angeliz,F,19
2015,Annaleise,F,19
2015,Annebelle,F,19
2015,Annelyse,F,19
2015,Annia,F,19
2015,Anum,F,19
2015,Araina,F,19
2015,Areya,F,19
2015,Ariabella,F,19
2015,Arielys,F,19
2015,Arisa,F,19
2015,Aryel,F,19
2015,Aubryanna,F,19
2015,Aurelie,F,19
2015,Auset,F,19
2015,Avangeline,F,19
2015,Avantika,F,19
2015,Aviannah,F,19
2015,Azalee,F,19
2015,Aziya,F,19
2015,Azriel,F,19
2015,Bexlee,F,19
2015,Bina,F,19
2015,Brielynn,F,19
2015,Brocha,F,19
2015,Bryley,F,19
2015,Callyn,F,19
2015,Carolena,F,19
2015,Cashmere,F,19
2015,Caydance,F,19
2015,Caylynn,F,19
2015,Charlei,F,19
2015,Charlye,F,19
2015,Charvi,F,19
2015,Cherie,F,19
2015,Consuelo,F,19
2015,Corey,F,19
2015,Crosby,F,19
2015,Dalya,F,19
2015,Dariya,F,19
2015,Deandra,F,19
2015,Delaina,F,19
2015,Deniyah,F,19
2015,Dessa,F,19
2015,Duaa,F,19
2015,Elda,F,19
2015,Elysa,F,19
2015,Embrie,F,19
2015,Emmajean,F,19
2015,Emmerie,F,19
2015,Emylee,F,19
2015,England,F,19
2015,Enid,F,19
2015,Espyn,F,19
2015,Evi,F,19
2015,Evita,F,19
2015,Eymi,F,19
2015,Fionna,F,19
2015,Fiora,F,19
2015,Frankee,F,19
2015,Freida,F,19
2015,Gennesis,F,19
2015,Gimena,F,19
2015,Giorgia,F,19
2015,Gisel,F,19
2015,Hagen,F,19
2015,Han,F,19
2015,Harmoney,F,19
2015,Hasset,F,19
2015,Holli,F,19
2015,Honora,F,19
2015,Isabeau,F,19
2015,Ishita,F,19
2015,Ivorie,F,19
2015,Jahnavi,F,19
2015,Jalayna,F,19
2015,Jarely,F,19
2015,Jariya,F,19
2015,Jaylenne,F,19
2015,Jaynie,F,19
2015,Jennings,F,19
2015,Jessabelle,F,19
2015,Jezabel,F,19
2015,Jonae,F,19
2015,Judea,F,19
2015,Kaidynce,F,19
2015,Kaislee,F,19
2015,Kaizley,F,19
2015,Kalilah,F,19
2015,Kalin,F,19
2015,Kalyssa,F,19
2015,Kamree,F,19
2015,Kanani,F,19
2015,Karys,F,19
2015,Kasyn,F,19
2015,Katherina,F,19
2015,Kayda,F,19
2015,Kelise,F,19
2015,Kemiyah,F,19
2015,Kennedee,F,19
2015,Kensey,F,19
2015,Kiri,F,19
2015,Klaira,F,19
2015,Kooper,F,19
2015,Korey,F,19
2015,Kortney,F,19
2015,Ksenia,F,19
2015,Kyasia,F,19
2015,Kylen,F,19
2015,Kynnedy,F,19
2015,Kyrielle,F,19
2015,Laityn,F,19
2015,Lamaya,F,19
2015,Landrey,F,19
2015,Langston,F,19
2015,Lania,F,19
2015,Lashay,F,19
2015,Leiani,F,19
2015,Leyton,F,19
2015,Libbie,F,19
2015,Livian,F,19
2015,Logyn,F,19
2015,Lolita,F,19
2015,Lucciana,F,19
2015,Lucila,F,19
2015,Lyah,F,19
2015,Lynnex,F,19
2015,Mackenzee,F,19
2015,Maddix,F,19
2015,Mahina,F,19
2015,Mahlia,F,19
2015,Mailey,F,19
2015,Maizee,F,19
2015,Makaya,F,19
2015,Malanie,F,19
2015,Malasia,F,19
2015,Manaia,F,19
2015,Maniya,F,19
2015,Mannat,F,19
2015,Marci,F,19
2015,Margie,F,19
2015,Marsha,F,19
2015,Marykate,F,19
2015,Maybelline,F,19
2015,Meenakshi,F,19
2015,Meg,F,19
2015,Meiah,F,19
2015,Melis,F,19
2015,Melyssa,F,19
2015,Meylin,F,19
2015,Minah,F,19
2015,Mireille,F,19
2015,Mumtaz,F,19
2015,Muntaha,F,19
2015,Mylia,F,19
2015,Nela,F,19
2015,Nhi,F,19
2015,Nusaybah,F,19
2015,Olivea,F,19
2015,Olivianna,F,19
2015,Oluwatamilore,F,19
2015,Paighton,F,19
2015,Paiton,F,19
2015,Paitynn,F,19
2015,Paizleigh,F,19
2015,Payslie,F,19
2015,Paytin,F,19
2015,Paytyn,F,19
2015,Peace,F,19
2015,Perl,F,19
2015,Pihu,F,19
2015,Preston,F,19
2015,Raeanna,F,19
2015,Raneem,F,19
2015,Rayana,F,19
2015,Raylinn,F,19
2015,Remmie,F,19
2015,Remmy,F,19
2015,Renatta,F,19
2015,Rene,F,19
2015,Renley,F,19
2015,Retaj,F,19
2015,Rhylan,F,19
2015,Rielynn,F,19
2015,Rifky,F,19
2015,Roselle,F,19
2015,Royalti,F,19
2015,Rubee,F,19
2015,Rumaysa,F,19
2015,Sabrin,F,19
2015,Sadi,F,19
2015,Sakari,F,19
2015,Sanah,F,19
2015,Sarita,F,19
2015,Saydie,F,19
2015,Serayah,F,19
2015,Shakayla,F,19
2015,Sham,F,19
2015,Shantel,F,19
2015,Shariyah,F,19
2015,Shaya,F,19
2015,Shaylene,F,19
2015,Shloka,F,19
2015,Shoshanna,F,19
2015,Shree,F,19
2015,Sophina,F,19
2015,Srinidhi,F,19
2015,Starlynn,F,19
2015,Sylvana,F,19
2015,Taliana,F,19
2015,Tempest,F,19
2015,Teryn,F,19
2015,Tylie,F,19
2015,Vedika,F,19
2015,Yaquelin,F,19
2015,Yarelis,F,19
2015,Yarielis,F,19
2015,Yazlin,F,19
2015,Zamiah,F,19
2015,Zaraya,F,19
2015,Zayden,F,19
2015,Zelena,F,19
2015,Zenaya,F,19
2015,Zeva,F,19
2015,Ziyana,F,19
2015,Zuleyma,F,19
2015,Zurisadai,F,19
2015,Aaron,F,18
2015,Abbagail,F,18
2015,Aberdeen,F,18
2015,Adaliah,F,18
2015,Addalee,F,18
2015,Addaline,F,18
2015,Aerin,F,18
2015,Agustina,F,18
2015,Ahava,F,18
2015,Ahria,F,18
2015,Aibhlinn,F,18
2015,Aiyanah,F,18
2015,Akirah,F,18
2015,Alis,F,18
2015,Alizon,F,18
2015,Alleigh,F,18
2015,Allura,F,18
2015,Allysa,F,18
2015,Alyn,F,18
2015,Alyona,F,18
2015,Amalya,F,18
2015,Amarrah,F,18
2015,Amela,F,18
2015,Ameriah,F,18
2015,Amilyah,F,18
2015,Amory,F,18
2015,Amreen,F,18
2015,Anaise,F,18
2015,Analaya,F,18
2015,Analea,F,18
2015,Analeigha,F,18
2015,Anasia,F,18
2015,Anette,F,18
2015,Anneka,F,18
2015,Anzal,F,18
2015,Ariam,F,18
2015,Ariell,F,18
2015,Ariyan,F,18
2015,Aryanah,F,18
2015,Asmi,F,18
2015,Audi,F,18
2015,Aviyah,F,18
2015,Ayaat,F,18
2015,Ayza,F,18
2015,Aza,F,18
2015,Azaylia,F,18
2015,Bayli,F,18
2015,Benjamin,F,18
2015,Bluma,F,18
2015,Brayli,F,18
2015,Breleigh,F,18
2015,Brelyn,F,18
2015,Brena,F,18
2015,Brianda,F,18
2015,Brittani,F,18
2015,Brylei,F,18
2015,Camiah,F,18
2015,Carmel,F,18
2015,Cassi,F,18
2015,Caylen,F,18
2015,Chaney,F,18
2015,Charmaine,F,18
2015,Chayse,F,18
2015,Chioma,F,18
2015,Chrislyn,F,18
2015,Conley,F,18
2015,Crista,F,18
2015,Cyncere,F,18
2015,Daisey,F,18
2015,Dally,F,18
2015,Daniah,F,18
2015,Daniel,F,18
2015,Dareen,F,18
2015,Davianna,F,18
2015,David,F,18
2015,Daylee,F,18
2015,Deeksha,F,18
2015,Delayla,F,18
2015,Delicia,F,18
2015,Demaria,F,18
2015,Denisha,F,18
2015,Deniya,F,18
2015,Desi,F,18
2015,Destany,F,18
2015,Destinie,F,18
2015,Devan,F,18
2015,Devanie,F,18
2015,Devi,F,18
2015,Dominic,F,18
2015,Eeva,F,18
2015,Eliane,F,18
2015,Elika,F,18
2015,Elnora,F,18
2015,Elsi,F,18
2015,Emalie,F,18
2015,Emeree,F,18
2015,Emireth,F,18
2015,Emmaly,F,18
2015,Emmalyne,F,18
2015,Enaya,F,18
2015,Esmay,F,18
2015,Evia,F,18
2015,Gabriele,F,18
2015,Gauri,F,18
2015,Gavriella,F,18
2015,Geisha,F,18
2015,Genna,F,18
2015,Graceann,F,18
2015,Greenley,F,18
2015,Greysen,F,18
2015,Gwynevere,F,18
2015,Haevyn,F,18
2015,Hanley,F,18
2015,Hannia,F,18
2015,Harlo,F,18
2015,Havanna,F,18
2015,Hazelyn,F,18
2015,Honest,F,18
2015,Imara,F,18
2015,Imelda,F,18
2015,Indya,F,18
2015,Isaiah,F,18
2015,Ivett,F,18
2015,Jaaliyah,F,18
2015,Jaeliana,F,18
2015,Jahniyah,F,18
2015,Janaye,F,18
2015,Jaselyn,F,18
2015,Jaziya,F,18
2015,Jazzmyn,F,18
2015,Jerzi,F,18
2015,Jezelle,F,18
2015,Jody,F,18
2015,Johnae,F,18
2015,Joplin,F,18
2015,Julieann,F,18
2015,Kailana,F,18
2015,Kamil,F,18
2015,Kamyra,F,18
2015,Kariah,F,18
2015,Kashmere,F,18
2015,Katerin,F,18
2015,Keller,F,18
2015,Kemoni,F,18
2015,Kemya,F,18
2015,Khiara,F,18
2015,Kiani,F,18
2015,Kiona,F,18
2015,Kirstyn,F,18
2015,Klea,F,18
2015,Koi,F,18
2015,Kolette,F,18
2015,Koryn,F,18
2015,Kristianna,F,18
2015,Kyley,F,18
2015,Kynzlie,F,18
2015,Lariya,F,18
2015,Laycie,F,18
2015,Layonna,F,18
2015,Leeya,F,18
2015,Leightyn,F,18
2015,Leilanni,F,18
2015,Leiyah,F,18
2015,Lexia,F,18
2015,Lidya,F,18
2015,Lileigh,F,18
2015,Lovelyn,F,18
2015,Lyndee,F,18
2015,Lynnette,F,18
2015,Maddi,F,18
2015,Maddux,F,18
2015,Maelle,F,18
2015,Malaiah,F,18
2015,Malone,F,18
2015,Manaal,F,18
2015,Mariaclara,F,18
2015,Marionna,F,18
2015,Marlaina,F,18
2015,Mayvis,F,18
2015,Mccall,F,18
2015,Mckinsey,F,18
2015,Meaghan,F,18
2015,Meerab,F,18
2015,Megha,F,18
2015,Melanee,F,18
2015,Meztli,F,18
2015,Mialynn,F,18
2015,Milaya,F,18
2015,Miroslava,F,18
2015,Miryam,F,18
2015,Moana,F,18
2015,Montzerrat,F,18
2015,Morgen,F,18
2015,Muskaan,F,18
2015,Nasra,F,18
2015,Naudia,F,18
2015,Nautica,F,18
2015,Navaya,F,18
2015,Niang,F,18
2015,Nichelle,F,18
2015,Nicolina,F,18
2015,Nikolina,F,18
2015,Noely,F,18
2015,Nolan,F,18
2015,Owen,F,18
2015,Paislynn,F,18
2015,Paisyn,F,18
2015,Penina,F,18
2015,Perrin,F,18
2015,Pria,F,18
2015,Quinlee,F,18
2015,Quinlyn,F,18
2015,Raedyn,F,18
2015,Raghad,F,18
2015,Ramiya,F,18
2015,Rani,F,18
2015,Reghan,F,18
2015,Rhonda,F,18
2015,Rut,F,18
2015,Ryelle,F,18
2015,Sahra,F,18
2015,Saiya,F,18
2015,Sammy,F,18
2015,Samreen,F,18
2015,Sanam,F,18
2015,Sarafina,F,18
2015,Saskia,F,18
2015,Satya,F,18
2015,Savi,F,18
2015,Schuyler,F,18
2015,Shailyn,F,18
2015,Shantell,F,18
2015,Shaylie,F,18
2015,Sheccid,F,18
2015,Shevy,F,18
2015,Sireen,F,18
2015,Solomia,F,18
2015,Taitum,F,18
2015,Taj,F,18
2015,Taleigha,F,18
2015,Taniah,F,18
2015,Taraoluwa,F,18
2015,Teah,F,18
2015,Tensley,F,18
2015,Tilda,F,18
2015,Torah,F,18
2015,Torri,F,18
2015,Trinidy,F,18
2015,Tytiana,F,18
2015,Tzipporah,F,18
2015,Ulyana,F,18
2015,Vaani,F,18
2015,Walker,F,18
2015,Weslie,F,18
2015,Yanessa,F,18
2015,Yarel,F,18
2015,Yemaya,F,18
2015,Yocelyn,F,18
2015,Ysabelle,F,18
2015,Yzabella,F,18
2015,Zailah,F,18
2015,Zanyla,F,18
2015,Zendayah,F,18
2015,Zuriah,F,18
2015,Zuriel,F,18
2015,Aalani,F,17
2015,Aaniya,F,17
2015,Abbigayle,F,17
2015,Abigaelle,F,17
2015,Adaia,F,17
2015,Adalaya,F,17
2015,Adalyna,F,17
2015,Adanna,F,17
2015,Aeliana,F,17
2015,Aeriana,F,17
2015,Alania,F,17
2015,Alanny,F,17
2015,Alethia,F,17
2015,Alexianna,F,17
2015,Alexzandra,F,17
2015,Aleyssa,F,17
2015,Alisyn,F,17
2015,Allizon,F,17
2015,Aloura,F,17
2015,Alura,F,17
2015,Alynn,F,17
2015,Amarra,F,17
2015,Ambree,F,17
2015,Amel,F,17
2015,Anaelle,F,17
2015,Ananda,F,17
2015,Angelis,F,17
2015,Anina,F,17
2015,Annalina,F,17
2015,Araiyah,F,17
2015,Arushi,F,17
2015,Ashtin,F,17
2015,Aspynn,F,17
2015,Atziry,F,17
2015,Avina,F,17
2015,Avrianna,F,17
2015,Avy,F,17
2015,Ayani,F,17
2015,Aylene,F,17
2015,Ayline,F,17
2015,Ayriana,F,17
2015,Azelie,F,17
2015,Belladonna,F,17
2015,Berklie,F,17
2015,Betzabeth,F,17
2015,Blayne,F,17
2015,Bo,F,17
2015,Brave,F,17
2015,Breslyn,F,17
2015,Brieanna,F,17
2015,Brody,F,17
2015,Bruna,F,17
2015,Brynlea,F,17
2015,Brynlynn,F,17
2015,Caira,F,17
2015,Callia,F,17
2015,Camrie,F,17
2015,Canyon,F,17
2015,Carlene,F,17
2015,Catriona,F,17
2015,Charlise,F,17
2015,Chasidy,F,17
2015,Chassity,F,17
2015,Christi,F,17
2015,Contessa,F,17
2015,Corbin,F,17
2015,Creedence,F,17
2015,Cyleigh,F,17
2015,Daira,F,17
2015,Dalina,F,17
2015,Damaya,F,17
2015,Damiah,F,17
2015,Dannia,F,17
2015,Darely,F,17
2015,Darielle,F,17
2015,Davie,F,17
2015,Dayton,F,17
2015,Decklyn,F,17
2015,Devine,F,17
2015,Dima,F,17
2015,Diora,F,17
2015,Dove,F,17
2015,Dunya,F,17
2015,Eh,F,17
2015,Eknoor,F,17
2015,Elan,F,17
2015,Electra,F,17
2015,Eleonore,F,17
2015,Eliani,F,17
2015,Ellsie,F,17
2015,Emiline,F,17
2015,Endia,F,17
2015,Erykah,F,17
2015,Ethan,F,17
2015,Evaleigh,F,17
2015,Evelette,F,17
2015,Ezmeralda,F,17
2015,Farryn,F,17
2015,Felix,F,17
2015,Frady,F,17
2015,Gabrianna,F,17
2015,Gioia,F,17
2015,Gladis,F,17
2015,Golden,F,17
2015,Gulianna,F,17
2015,Haedyn,F,17
2015,Halee,F,17
2015,Harlei,F,17
2015,Harnoor,F,17
2015,Hazyl,F,17
2015,Heavyn,F,17
2015,Holiday,F,17
2015,Idy,F,17
2015,Ikhlas,F,17
2015,Ilani,F,17
2015,Indica,F,17
2015,Iniya,F,17
2015,Ita,F,17
2015,Itzia,F,17
2015,Iyannah,F,17
2015,Jahliyah,F,17
2015,Jakiah,F,17
2015,Jamirah,F,17
2015,Janina,F,17
2015,Jannatul,F,17
2015,Japji,F,17
2015,Jaretzi,F,17
2015,Jaritza,F,17
2015,Jaylan,F,17
2015,Jaylean,F,17
2015,Jazlyne,F,17
2015,Jeanine,F,17
2015,Jeniah,F,17
2015,Jennika,F,17
2015,Jersie,F,17
2015,Josseline,F,17
2015,Kabella,F,17
2015,Kaija,F,17
2015,Kailan,F,17
2015,Kaja,F,17
2015,Kariyah,F,17
2015,Kashvi,F,17
2015,Kasie,F,17
2015,Kattaleya,F,17
2015,Kaydin,F,17
2015,Kaziah,F,17
2015,Kemari,F,17
2015,Kenidee,F,17
2015,Kennia,F,17
2015,Kherington,F,17
2015,Kinzey,F,17
2015,Kiyanna,F,17
2015,Klover,F,17
2015,Kory,F,17
2015,Korynn,F,17
2015,Krysta,F,17
2015,Kynzley,F,17
2015,Kyrsten,F,17
2015,Lakely,F,17
2015,Lamiah,F,17
2015,Lawren,F,17
2015,Leiliana,F,17
2015,Leyana,F,17
2015,Liliya,F,17
2015,Lilo,F,17
2015,Lona,F,17
2015,Lorin,F,17
2015,Lovie,F,17
2015,Lylia,F,17
2015,Lynelle,F,17
2015,Lynnae,F,17
2015,Lyrica,F,17
2015,Maebel,F,17
2015,Mahealani,F,17
2015,Maheen,F,17
2015,Maika,F,17
2015,Makinsley,F,17
2015,Makinzie,F,17
2015,Makynzi,F,17
2015,Malaiya,F,17
2015,Malayiah,F,17
2015,Maraya,F,17
2015,Marifer,F,17
2015,Marleen,F,17
2015,Marlin,F,17
2015,Marya,F,17
2015,Maryclaire,F,17
2015,Mckenlee,F,17
2015,Mckinsley,F,17
2015,Meili,F,17
2015,Melayna,F,17
2015,Melek,F,17
2015,Mellanie,F,17
2015,Merryn,F,17
2015,Miaa,F,17
2015,Mihira,F,17
2015,Milayna,F,17
2015,Mili,F,17
